Function_name, Return_value, Cycles
mexp_no_blas, 6, 1.1945e+06
mexp_no_blas, 5, 1.88447e+06
mexp_no_blas, 4, 1.19341e+06
mexp_no_blas, 3, 746798
mexp_no_blas, 2, 597200
mexp_no_blas, 1, 492521
