Function_name, Return_value, Cycles
mexp_no_blas, 6, 364153
mexp_no_blas, 5, 371465
mexp_no_blas, 4, 363210
mexp_no_blas, 3, 192918
mexp_no_blas, 2, 132188
mexp_no_blas, 1, 90922.5
