Function_name, Return_value, Cycles
mexp_no_blas, 6, 3.41942e+09
mexp_no_blas, 5, 3.61454e+09
mexp_no_blas, 4, 3.41802e+09
mexp_no_blas, 3, 3.09256e+09
mexp_no_blas, 2, 2.9695e+09
mexp_no_blas, 1, 2.99894e+09
