Function_name, Return_value, Cycles
mexp_no_blas, 0, 1.41495e+10
mexp_no_blas, 0, 1.39527e+10
mexp_no_blas, 0, 1.41471e+10
mexp_no_blas, 0, 1.4149e+10
mexp_no_blas, 0, 1.41481e+10
mexp_no_blas, 0, 1.41488e+10
