Function_name, Return_value, Cycles
mexp_no_blas, 0, 46215.2
mexp_no_blas, 0, 44326.6
mexp_no_blas, 0, 45596
mexp_no_blas, 0, 45602.8
mexp_no_blas, 0, 45598.6
mexp_no_blas, 0, 45589.5
