Function_name, Return_value, Error, Cycles
mexp, 6, 3.05942e-14, 4.61832e+10
mexp, 5, 1.06707e-15, 4.19389e+10
mexp, 4, 2.98474e-15, 4.34859e+10
mexp, 3, 7.42822e-15, 3.79876e+10
mexp, 2, 8.1608e-15, 3.65195e+10
mexp, 1, 7.99334e-15, 3.52699e+10
