Function_name, Return_value, Error, Cycles
mexp, 6, 8.03687e-16, 121139
mexp, 5, 1.6017e-15, 152390
mexp, 4, 2.14304e-16, 163794
mexp, 3, 3.81608e-16, 105660
mexp, 2, 6.38879e-16, 59386.3
mexp, 1, 4.44076e-16, 48479.7
