Function_name, Return_value, Error, Cycles
mexp, 6, 1.66791e-15, 1.54759e+06
mexp, 5, 4.74557e-15, 1.78672e+06
mexp, 4, 5.37532e-16, 1.53053e+06
mexp, 3, 1.01261e-15, 945550
mexp, 2, 1.07703e-15, 765855
mexp, 1, 1.33223e-15, 602708
