Function_name, Return_value, Error, Cycles
mexp, 6, 5.73012e-15, 7.31565e+07
mexp, 5, 9.1248e-16, 6.12818e+07
mexp, 4, 1.04548e-15, 6.97552e+07
mexp, 3, 2.46509e-15, 5.07577e+07
mexp, 2, 3.43093e-15, 4.40673e+07
mexp, 1, 3.10853e-15, 3.85217e+07
