Function_name, Return_value, Error, Cycles
mexp, 6, 2.25631e-15, 9.87645e+06
mexp, 5, 1.07673e-15, 9.0351e+06
mexp, 4, 7.29469e-16, 9.2457e+06
mexp, 3, 1.25859e-15, 6.45835e+06
mexp, 2, 2.35395e-15, 5.52972e+06
mexp, 1, 1.7763e-15, 4.75658e+06
