Function_name, Return_value, Cycles
mexp_no_blas, 6, 178043
mexp_no_blas, 5, 178650
mexp_no_blas, 4, 176618
mexp_no_blas, 3, 83609.1
mexp_no_blas, 2, 50662.7
mexp_no_blas, 1, 28877.3
