Function_name, Return_value, Cycles
mexp_no_blas, 6, 374012
mexp_no_blas, 5, 378999
mexp_no_blas, 4, 373029
mexp_no_blas, 3, 197457
mexp_no_blas, 2, 135918
mexp_no_blas, 1, 93968.5
