Function_name, Return_value, Cycles
mexp_no_blas, 6, 5.61398e+06
mexp_no_blas, 5, 7.92081e+06
mexp_no_blas, 4, 5.50389e+06
mexp_no_blas, 3, 3.97466e+06
mexp_no_blas, 2, 3.52566e+06
mexp_no_blas, 1, 3.19152e+06
