Function_name, Return_value, Cycles
mexp_no_blas, 6, 170244
mexp_no_blas, 5, 173198
mexp_no_blas, 4, 169695
mexp_no_blas, 3, 79791.2
mexp_no_blas, 2, 48090.1
mexp_no_blas, 1, 26911.5
