Function_name, Return_value, Cycles
mexp_no_blas, 6, 155904
mexp_no_blas, 5, 161251
mexp_no_blas, 4, 161591
mexp_no_blas, 3, 75634.2
mexp_no_blas, 2, 44531.5
mexp_no_blas, 1, 24260.4
