Function_name, Return_value, Cycles
mexp_no_blas, 6, 4.37918e+07
mexp_no_blas, 5, 4.02424e+07
mexp_no_blas, 4, 4.3845e+07
mexp_no_blas, 3, 3.31205e+07
mexp_no_blas, 2, 2.96869e+07
mexp_no_blas, 1, 2.74211e+07
