Function_name, Return_value, Cycles
mexp_no_blas, 6, 208481
mexp_no_blas, 5, 230187
mexp_no_blas, 4, 208596
mexp_no_blas, 3, 102546
mexp_no_blas, 2, 63979.3
mexp_no_blas, 1, 38434.4
