Function_name, Return_value, Cycles
mexp_no_blas, 6, 1.17667e+06
mexp_no_blas, 5, 1.86901e+06
mexp_no_blas, 4, 1.17577e+06
mexp_no_blas, 3, 735994
mexp_no_blas, 2, 590844
mexp_no_blas, 1, 490886
