Function_name, Return_value, Cycles
mexp_no_blas, 6, 3.39048e+09
mexp_no_blas, 5, 3.58082e+09
mexp_no_blas, 4, 3.3905e+09
mexp_no_blas, 3, 2.99583e+09
mexp_no_blas, 2, 2.95275e+09
mexp_no_blas, 1, 2.95397e+09
