Function_name, Return_value, Cycles
mexp_no_blas, 6, 103238
mexp_no_blas, 5, 115483
mexp_no_blas, 4, 103003
mexp_no_blas, 3, 95010.5
mexp_no_blas, 2, 92689.7
mexp_no_blas, 1, 90763.3
