Function_name, Return_value, Cycles
mexp_no_blas, 6, 8980.91
mexp_no_blas, 5, 10280.9
mexp_no_blas, 4, 8438.37
mexp_no_blas, 3, 7686.31
mexp_no_blas, 2, 7420.84
mexp_no_blas, 1, 7227.59
