Function_name, Return_value, Cycles
mexp_no_blas, 6, 6.83012e+09
mexp_no_blas, 5, 5.8995e+09
mexp_no_blas, 4, 6.5689e+09
mexp_no_blas, 3, 7.37593e+09
mexp_no_blas, 2, 7.3376e+09
mexp_no_blas, 1, 7.29991e+09
