Function_name, Return_value, Cycles
mexp_no_blas, 6, 5.98746e+06
mexp_no_blas, 5, 6.38862e+06
mexp_no_blas, 4, 6.01729e+06
mexp_no_blas, 3, 5.99816e+06
mexp_no_blas, 2, 6.0925e+06
mexp_no_blas, 1, 6.01313e+06
