Function_name, Return_value, Error, Cycles
mexp, 6, 1.28291e-15, 32270.4
mexp, 5, 2.78825e-15, 35281.3
mexp, 4, 2.7757e-16, 34651.5
mexp, 3, 3.65233e-16, 22698.3
mexp, 2, 2.17744e-16, 16515.8
mexp, 1, 2.22041e-16, 14798
