Function_name, Return_value, Error, Cycles
mexp, 6, 1.70386e-15, 1.92549e+06
mexp, 5, 4.8727e-15, 1.94048e+06
mexp, 4, 4.59387e-16, 1.89941e+06
mexp, 3, 9.44472e-16, 1.36566e+06
mexp, 2, 7.55217e-16, 1.1365e+06
mexp, 1, 1.33223e-15, 1.03331e+06
