Function_name, Return_value, Error, Cycles
mexp, 6, 9.55466e-16, 70164.1
mexp, 5, 1.50331e-15, 75167.9
mexp, 4, 3.79023e-16, 79107.1
mexp, 3, 5.03419e-16, 48152.8
mexp, 2, 3.23139e-16, 37865.5
mexp, 1, 4.44076e-16, 32719.2
