Function_name, Return_value, Error, Cycles
mexp, 6, 1.54797e-15, 316194
mexp, 5, 2.76301e-15, 311222
mexp, 4, 4.18528e-16, 319948
mexp, 3, 5.92525e-16, 205846
mexp, 2, 6.45553e-16, 172762
mexp, 1, 8.88155e-16, 151245
