Function_name, Return_value, Error, Cycles
mexp, 6, 9.86684e-15, 4.50456e+08
mexp, 5, 8.3865e-16, 4.16223e+08
mexp, 4, 1.49688e-15, 4.11215e+08
mexp, 3, 3.52232e-15, 3.24918e+08
mexp, 2, 4.83584e-15, 3.03567e+08
mexp, 1, 3.99667e-15, 2.84406e+08
