Function_name, Return_value, Error, Cycles
mexp, 6, 1.71356e-15, 85206.1
mexp, 5, 5.12981e-16, 91877.4
mexp, 4, 2.73044e-16, 114604
mexp, 3, 2.67837e-16, 72922.1
mexp, 2, 6.45224e-16, 39205.9
mexp, 1, 4.44075e-16, 32081.8
