Function_name, Return_value, Error, Cycles
mexp, 6, 1.48794e-15, 122365
mexp, 5, 1.29649e-15, 149905
mexp, 4, 2.50441e-16, 154097
mexp, 3, 3.81608e-16, 98694.6
mexp, 2, 6.38879e-16, 56304.2
mexp, 1, 4.44076e-16, 45359.1
