Function_name, Return_value, Error, Cycles
mexp, 6, 5.66942e-15, 6.1629e+07
mexp, 5, 9.2667e-16, 5.49544e+07
mexp, 4, 1.01009e-15, 6.08368e+07
mexp, 3, 2.46509e-15, 4.50621e+07
mexp, 2, 3.43093e-15, 4.0838e+07
mexp, 1, 3.10853e-15, 3.64193e+07
