Function_name, Return_value, Error, Cycles
mexp, 6, 1.65008e-15, 244301
mexp, 5, 2.48465e-15, 351711
mexp, 4, 4.33949e-16, 294943
mexp, 3, 7.17795e-16, 196068
mexp, 2, 1.07096e-15, 152034
mexp, 1, 8.88151e-16, 105742
