Function_name, Return_value, Error, Cycles
mexp, 6, 2.28817e-15, 7.80029e+06
mexp, 5, 7.27399e-16, 8.55779e+06
mexp, 4, 7.2034e-16, 7.42662e+06
mexp, 3, 1.25859e-15, 5.53976e+06
mexp, 2, 2.35395e-15, 4.973e+06
mexp, 1, 1.7763e-15, 4.24901e+06
