Function_name, Return_value, Cycles
mexp_no_blas, 6, 9.69313e+09
mexp_no_blas, 5, 9.0092e+09
mexp_no_blas, 4, 9.40313e+09
mexp_no_blas, 3, 8.49312e+09
mexp_no_blas, 2, 9.25968e+09
mexp_no_blas, 1, 8.18463e+09
