Function_name, Return_value, Cycles
mexp_no_blas, 6, 2.15582e+06
mexp_no_blas, 5, 2.0877e+06
mexp_no_blas, 4, 2.07016e+06
mexp_no_blas, 3, 1.36137e+06
mexp_no_blas, 2, 1.13761e+06
mexp_no_blas, 1, 980252
