Function_name, Return_value, Cycles
mexp_no_blas, 6, 171254
mexp_no_blas, 5, 174639
mexp_no_blas, 4, 171266
mexp_no_blas, 3, 80176.2
mexp_no_blas, 2, 48126.9
mexp_no_blas, 1, 26714.1
