Function_name, Return_value, Cycles
mexp_no_blas, 6, 156408
mexp_no_blas, 5, 161548
mexp_no_blas, 4, 162046
mexp_no_blas, 3, 75898.8
mexp_no_blas, 2, 44764.3
mexp_no_blas, 1, 24373.9
