Function_name, Return_value, Cycles
mexp_no_blas, 6, 349228
mexp_no_blas, 5, 357189
mexp_no_blas, 4, 348564
mexp_no_blas, 3, 180947
mexp_no_blas, 2, 120080
mexp_no_blas, 1, 79903
