Function_name, Return_value, Cycles
mexp_no_blas, 6, 1.09131e+06
mexp_no_blas, 5, 1.78447e+06
mexp_no_blas, 4, 1.08965e+06
mexp_no_blas, 3, 651575
mexp_no_blas, 2, 504249
mexp_no_blas, 1, 405847
