Function_name, Return_value, Cycles
mexp_no_blas, 6, 3.66886e+09
mexp_no_blas, 5, 3.86832e+09
mexp_no_blas, 4, 3.65294e+09
mexp_no_blas, 3, 3.62466e+09
mexp_no_blas, 2, 3.57763e+09
mexp_no_blas, 1, 3.53343e+09
