Function_name, Return_value, Cycles
mexp_no_blas, 0, 6200.17
mexp_no_blas, 0, 5978.17
mexp_no_blas, 0, 5931.95
mexp_no_blas, 0, 5929.47
mexp_no_blas, 0, 5930.13
mexp_no_blas, 0, 5929.77
