Function_name, Return_value, Error, Cycles
mexp, 6, 1.68652e-15, 1.12304e+06
mexp, 5, 4.77959e-15, 1.32813e+06
mexp, 4, 5.38311e-16, 1.26598e+06
mexp, 3, 1.01127e-15, 857777
mexp, 2, 1.07724e-15, 679102
mexp, 1, 1.33223e-15, 589008
