Function_name, Return_value, Error, Cycles
mexp, 6, 2.42379e-15, 7.31832e+06
mexp, 5, 7.13733e-16, 7.4951e+06
mexp, 4, 7.26135e-16, 7.09405e+06
mexp, 3, 1.29443e-15, 5.37424e+06
mexp, 2, 2.35373e-15, 4.777e+06
mexp, 1, 1.7763e-15, 4.0103e+06
