Function_name, Return_value, Error, Cycles
mexp, 6, 2.98291e-14, 4.13006e+10
mexp, 5, 1.0146e-15, 3.74829e+10
mexp, 4, 2.98217e-15, 3.90934e+10
mexp, 3, 7.42757e-15, 3.37645e+10
mexp, 2, 8.16079e-15, 3.45935e+10
mexp, 1, 7.99334e-15, 3.60288e+10
