Function_name, Return_value, Error, Cycles
mexp, 6, 1.62431e-15, 366464
mexp, 5, 2.75382e-15, 414573
mexp, 4, 4.13098e-16, 370284
mexp, 3, 7.17795e-16, 243674
mexp, 2, 1.07096e-15, 208093
mexp, 1, 8.88151e-16, 185578
