Function_name, Return_value, Error, Cycles
mexp, 6, 8.03687e-16, 104868
mexp, 5, 1.55504e-15, 127191
mexp, 4, 2.14304e-16, 129973
mexp, 3, 3.81608e-16, 76168.8
mexp, 2, 6.38879e-16, 59439.2
mexp, 1, 4.44076e-16, 50106.5
