Function_name, Return_value, Error, Cycles
mexp, 6, 1.57337e-14, 7.22258e+09
mexp, 5, 3.49491e-15, 6.95764e+09
mexp, 4, 2.30551e-15, 6.89424e+09
mexp, 3, 4.7474e-15, 6.30676e+09
mexp, 2, 5.79596e-15, 5.87647e+09
mexp, 1, 5.77297e-15, 5.63141e+09
