Function_name, Return_value, Error, Cycles
mexp, 6, 1.48268e-15, 65531.9
mexp, 5, 2.88107e-15, 65980.4
mexp, 4, 2.8021e-16, 85642.1
mexp, 3, 2.67837e-16, 40681.1
mexp, 2, 6.45224e-16, 30555.8
mexp, 1, 4.44075e-16, 25011.2
